Candidate_ID,Name,Applied_Role,Years_Exp,Expected_Salary,Gender,Resume_Content
1196,Angela Willis,HR Generalist,9,729861,Female,"Candidate specializing in HR Generalist. Expert in Compliance, Onboarding. Husband place job almost arrive whole."
1197,Karen Rice,HR Generalist,5,1790707,Non-Binary,"Candidate specializing in HR Generalist. Expert in Employee Engagement, Payroll. Low blue inside next."
1198,Robert Patrick,Data Analyst,11,481920,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Python. Local create manager give follow."
1199,Matthew Huffman,People Analyst,11,1844695,Male,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Pressure information rule treatment commercial."
1200,Andrew Williams,Data Analyst,7,1488231,Male,"Candidate specializing in Data Analyst. Expert in Statistics, SQL. Particularly notice especially general determine amount."
1201,Renee Gonzales,HR Operations,11,1055162,Female,"Candidate specializing in HR Operations. Expert in VBA, Process Mapping. Brother thought blood play way down staff."
1202,Sean Stone,HR Operations,2,1119776,Female,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Poor under show."
1203,Joseph Barnett,HR Operations,1,1597019,Female,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Push live example."
1204,Lisa Mills,HR Generalist,14,1430030,Male,"Candidate specializing in HR Generalist. Expert in Compliance, Payroll. Base friend prevent end style."
1205,Travis Rodriguez,People Analyst,4,1706043,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Whether example a worker few."
1206,Carrie Anderson,People Analyst,5,1208862,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. Treatment voice cost recently."
1207,Eddie Martinez,HR Operations,7,1118627,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Per until down she possible pull might."
1208,Elizabeth Ross,Data Analyst,10,1356357,Non-Binary,"Candidate specializing in Data Analyst. Expert in Tableau, SQL. Feeling me church century fast reflect."
1209,Gina Morrow,People Analyst,3,1894228,Female,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Film us consider minute life."
1210,Luis Ward,HR Operations,10,1164750,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Several their two behavior cost whether group."
1211,Michael Wood,HR Generalist,14,600711,Non-Binary,"Candidate specializing in HR Generalist. Expert in Compliance, Onboarding. Four two these large oil industry."
1212,Tara Sutton,HR Operations,11,973128,Male,"Candidate specializing in HR Operations. Expert in VBA, SAP. Back child big war participant."
1213,Lori Garcia,People Analyst,9,879540,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Attrition Analysis. Their forward practice behind."
1214,Grace Singh,People Analyst,10,1408401,Male,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Continue recent low foreign end treat range every."
1215,Randall Smith,Data Analyst,4,587585,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Power BI. Meeting big program car by seven same."
1216,John Becker,People Analyst,9,1219727,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Attrition Analysis. Evening by you week maintain in."
1217,David Vargas,People Analyst,4,703541,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Security ball half pick laugh easy hair."
1218,Michele Murray,People Analyst,3,925087,Male,"Candidate specializing in People Analyst. Expert in HRIS, Predictive Modeling. Central hospital heart already either answer."
1219,Maxwell Gonzales,People Analyst,0,508906,Male,"Candidate specializing in People Analyst. Expert in HRIS, Workforce Planning. Fact how new job try page radio which."
1220,Alexis Vazquez,People Analyst,13,612860,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, HRIS. You community assume cut sign."
1221,Ashley Mccall DDS,HR Operations,7,1984041,Male,"Candidate specializing in HR Operations. Expert in SAP, VBA. Sport owner event late hotel."
1222,Jerry Wood PhD,Data Analyst,2,1324940,Non-Binary,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Report population think throw last meeting hard."
1223,Jessica Reyes,HR Operations,15,1884473,Non-Binary,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Table technology central just piece."
1224,Christopher Carroll,HR Generalist,14,661153,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Meet actually significant reduce plan."
1225,Michael Galloway,HR Operations,4,1672724,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Seek again movie."
1226,Amanda Chung,People Analyst,7,916717,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Whose news bring doctor."
1227,Lisa Jordan,Data Analyst,10,453262,Female,"Candidate specializing in Data Analyst. Expert in Power BI, Python. Tend keep majority plan be."
1228,Kirsten Reed,People Analyst,4,1584720,Non-Binary,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Than charge wish forget up seem east."
1229,David Campbell,Data Analyst,11,1021594,Non-Binary,"Candidate specializing in Data Analyst. Expert in Power BI, Statistics. Rock business lead sister."
1230,Jennifer Bennett,Data Analyst,7,1546708,Male,"Candidate specializing in Data Analyst. Expert in Tableau, Power BI. Major character enough leg decide."
1231,Alexis Hurley,People Analyst,2,852401,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Individual perform foot simple PM wonder source."
1232,Janet Montgomery,People Analyst,14,1948358,Female,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Position two the weight."
1233,Shannon Rodriguez,Data Analyst,9,1127739,Female,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Fish actually agent."
1234,Thomas Mcintosh,HR Generalist,13,478620,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Compliance. Board moment light quite."
1235,Larry Smith,People Analyst,8,928361,Female,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Congress effort beat task yes."
1236,Sheila Simmons,Data Analyst,4,1597475,Female,"Candidate specializing in Data Analyst. Expert in Power BI, Python. Idea theory region difficult decide."
1237,Darren Mejia,HR Operations,8,1268640,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, SAP. Full size outside pass."
1238,Beth Levy,People Analyst,14,716190,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Require participant radio same art deal opportunity wrong."
1239,Sandra Doyle,Data Analyst,5,1632041,Male,"Candidate specializing in Data Analyst. Expert in Tableau, SQL. They evidence compare red body sea."
1240,Denise Howard MD,HR Generalist,11,1051719,Non-Binary,"Candidate specializing in HR Generalist. Expert in Payroll, Onboarding. Include within if candidate."
1241,Kimberly Cunningham,HR Generalist,8,1596513,Non-Binary,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. View discover bed plan."
1242,Lindsey Rose,Data Analyst,14,1269551,Female,"Candidate specializing in Data Analyst. Expert in Tableau, Python. There alone a learn."
1243,Chris Gray,HR Operations,13,1269853,Male,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Design maintain home trial like set recognize win."
1244,John Tate,People Analyst,7,1602689,Male,"Candidate specializing in People Analyst. Expert in Predictive Modeling, Workforce Planning. Left catch win floor present tax give Democrat."
1245,Arthur Soto,People Analyst,7,1492567,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Successful concern player such player."
1246,Kevin Anderson,People Analyst,10,1466546,Non-Binary,"Candidate specializing in People Analyst. Expert in Workforce Planning, HRIS. Step poor reason tend available range may."
1247,Elizabeth Hicks,People Analyst,0,466444,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Workforce Planning. Price lay ability item born win need."
1248,Kevin Wise,HR Generalist,15,1245390,Female,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Act difficult maybe sound development particularly."
1249,Christopher Dodson,HR Operations,14,586858,Female,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Until require else article."
1250,Melissa Patrick,HR Generalist,9,1240222,Female,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Market suggest hope goal grow."
1251,Shawn Morrison,HR Operations,4,1380238,Male,"Candidate specializing in HR Operations. Expert in SAP, SuccessFactors. Political expect run wait research I sell."
1252,Tiffany Hernandez,People Analyst,15,919457,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, Predictive Modeling. Mr four line what main free amount."
1253,Robert Ortiz,HR Operations,2,713813,Male,"Candidate specializing in HR Operations. Expert in SuccessFactors, Process Mapping. Area soldier son despite child."
1254,Charles Davis,HR Generalist,12,1701465,Male,"Candidate specializing in HR Generalist. Expert in Payroll, Employee Engagement. Better there stage official data."
1255,Stephen Anderson,Data Analyst,7,1938019,Female,"Candidate specializing in Data Analyst. Expert in Power BI, SQL. Also address military ok poor better."
1256,Daniel Sawyer,HR Generalist,2,974744,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Become recognize inside above mind officer."
1257,Carolyn Bolton,Data Analyst,13,1625370,Male,"Candidate specializing in Data Analyst. Expert in Tableau, Power BI. Majority successful inside significant car."
1258,Jason Lozano,HR Operations,11,510901,Non-Binary,"Candidate specializing in HR Operations. Expert in SuccessFactors, VBA. Because interview argue require."
1259,Faith Kelly,Data Analyst,11,952402,Non-Binary,"Candidate specializing in Data Analyst. Expert in Python, Power BI. Already institution program."
1260,Renee Lambert,Data Analyst,0,1973508,Female,"Candidate specializing in Data Analyst. Expert in Python, Power BI. Evening pay house hit pay tough."
1261,Gerald Osborne,Data Analyst,0,554098,Non-Binary,"Candidate specializing in Data Analyst. Expert in SQL, Tableau. Hotel fight case line firm."
1262,Rodney Wilson,HR Generalist,4,1922428,Male,"Candidate specializing in HR Generalist. Expert in Onboarding, Compliance. Community smile house teach."
1263,Francisco Mccormick,People Analyst,10,1412850,Non-Binary,"Candidate specializing in People Analyst. Expert in HRIS, Attrition Analysis. Music evidence program hotel."
1264,Suzanne Cole,HR Operations,5,1359067,Male,"Candidate specializing in HR Operations. Expert in VBA, SAP. Difficult couple little example."
1265,Colleen Haynes,HR Operations,11,1703951,Male,"Candidate specializing in HR Operations. Expert in VBA, SuccessFactors. Current help beyond after son best sport."
1266,Michael Giles,People Analyst,8,889828,Male,"Candidate specializing in People Analyst. Expert in Attrition Analysis, HRIS. Upon scientist close win type candidate arrive."
1267,Caroline Alvarez,HR Operations,1,1853394,Female,"Candidate specializing in HR Operations. Expert in SAP, VBA. Business finally line instead toward discuss teacher."
1268,Tyler Howell,People Analyst,11,1033822,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Predictive Modeling. Notice brother far maintain leg official environmental."
1269,Sean Williams,People Analyst,15,538576,Female,"Candidate specializing in People Analyst. Expert in Workforce Planning, Attrition Analysis. First age property him result result relationship."
1270,Alexandra Jackson,Data Analyst,4,1113465,Non-Binary,"Candidate specializing in Data Analyst. Expert in Tableau, Statistics. Those work possible dark exist decade customer."
1271,Antonio Williams,HR Generalist,5,555084,Female,"Candidate specializing in HR Generalist. Expert in Compliance, Employee Engagement. Hotel require magazine us safe push trip."
